   0.0000000e+00	   6.1951040e+02	   2.6072383e+02	   8.0431617e-01	
   9.0000000e+02	   6.3551958e+02	   2.4628576e+02	   8.3269949e-01	
   1.8000000e+03	   6.4788741e+02	   2.3696543e+02	   8.5510319e-01	
   2.7000000e+03	   6.5788512e+02	   2.3343159e+02	   8.7078021e-01	
   3.6000000e+03	   6.6765578e+02	   2.3408044e+02	   8.8121201e-01	
   4.5000000e+03	   6.7864302e+02	   2.3550498e+02	   8.9126578e-01	
   5.4000000e+03	   6.8972174e+02	   2.3584853e+02	   9.0125913e-01	
   6.3000000e+03	   7.0005312e+02	   2.3534297e+02	   9.0577999e-01	
   7.2000000e+03	   7.1017628e+02	   2.3627838e+02	   9.0038030e-01	
   8.1000000e+03	   7.2059800e+02	   2.4159275e+02	   8.8777373e-01	
   9.0000000e+03	   7.2912980e+02	   2.5019380e+02	   8.7782407e-01	
   9.9000000e+03	   7.3373952e+02	   2.5827413e+02	   8.7793569e-01	
   1.0800000e+04	   7.3704951e+02	   2.6595190e+02	   8.8768101e-01	
   1.1700000e+04	   7.4059922e+02	   2.7510338e+02	   8.9978161e-01	
   1.2600000e+04	   7.3982372e+02	   2.8201895e+02	   9.0469985e-01	
   1.3500000e+04	   7.3382207e+02	   2.8216586e+02	   9.0142234e-01	
   1.4400000e+04	   7.3048302e+02	   2.7895973e+02	   8.9635189e-01	
   1.5300000e+04	   7.3480250e+02	   2.7728249e+02	   8.9098439e-01	
   1.6200000e+04	   7.4606239e+02	   2.7565859e+02	   8.8639705e-01	
   1.7100000e+04	   7.6121967e+02	   2.7257732e+02	   8.9009685e-01	
   1.8000000e+04	   7.7628280e+02	   2.7016002e+02	   9.0811628e-01	
   1.8900000e+04	   7.8849832e+02	   2.6790881e+02	   9.3931760e-01	
   1.9800000e+04	   7.9419807e+02	   2.6254380e+02	   9.7763650e-01	
   2.0700000e+04	   7.9336868e+02	   2.5142289e+02	   1.0157039e+00	
   2.1600000e+04	   7.9320613e+02	   2.3398570e+02	   1.0456477e+00	
   2.2500000e+04	   8.0170847e+02	   2.1537236e+02	   1.0639688e+00	
   2.3400000e+04	   8.2427044e+02	   1.9977031e+02	   1.0724905e+00	
   2.4300000e+04	   8.5859200e+02	   1.8562577e+02	   1.0805561e+00	
   2.5200000e+04	   8.9535686e+02	   1.7269219e+02	   1.0991876e+00	
   2.6100000e+04	   9.2801206e+02	   1.6683299e+02	   1.1229013e+00	
   2.7000000e+04	   9.5288682e+02	   1.6821642e+02	   1.1355137e+00	
   2.7900000e+04	   9.7127512e+02	   1.7484409e+02	   1.1361759e+00	
   2.8800000e+04	   9.8848821e+02	   1.8190547e+02	   1.1386108e+00	
   2.9700000e+04	   1.0060974e+03	   1.8058864e+02	   1.1493722e+00	
   3.0600000e+04	   1.0261544e+03	   1.7312470e+02	   1.1641018e+00	
   3.1500000e+04	   1.0506493e+03	   1.6824393e+02	   1.1782483e+00	
   3.2400000e+04	   1.0758425e+03	   1.6590447e+02	   1.1922530e+00	
   3.3300000e+04	   1.0990304e+03	   1.5951184e+02	   1.2081981e+00	
   3.4200000e+04	   1.1221649e+03	   1.4946758e+02	   1.2241686e+00	
   3.5100000e+04	   1.1454000e+03	   1.4144371e+02	   1.2348647e+00	
   3.6000000e+04	   1.1661240e+03	   1.3566574e+02	   1.2385309e+00	
   3.6900000e+04	   1.1820337e+03	   1.2938473e+02	   1.2397851e+00	
   3.7800000e+04	   1.1937145e+03	   1.2308824e+02	   1.2447243e+00	
   3.8700000e+04	   1.2055718e+03	   1.1709144e+02	   1.2550108e+00	
   3.9600000e+04	   1.2227079e+03	   1.0965212e+02	   1.2672861e+00	
   4.0500000e+04	   1.2463688e+03	   1.0079936e+02	   1.2794533e+00	
   4.1400000e+04	   1.2723942e+03	   9.2991639e+01	   1.2936271e+00	
   4.2300000e+04	   1.2968633e+03	   8.7620994e+01	   1.3097254e+00	
   4.3200000e+04	   1.3203913e+03	   8.4584420e+01	   1.3245456e+00	
   4.4100000e+04	   1.3445935e+03	   8.3421840e+01	   1.3370774e+00	
   4.5000000e+04	   1.3704686e+03	   8.3120177e+01	   1.3471969e+00	
   4.5900000e+04	   1.3986320e+03	   8.4111134e+01	   1.3536566e+00	
   4.6800000e+04	   1.4265688e+03	   8.6957915e+01	   1.3553713e+00	
   4.7700000e+04	   1.4512237e+03	   9.1293417e+01	   1.3528823e+00	
   4.8600000e+04	   1.4741550e+03	   9.6577572e+01	   1.3489170e+00	
   4.9500000e+04	   1.4981362e+03	   1.0355907e+02	   1.3448936e+00	
   5.0400000e+04	   1.5223473e+03	   1.1317911e+02	   1.3408386e+00	
   5.1300000e+04	   1.5440912e+03	   1.2352885e+02	   1.3379119e+00	
   5.2200000e+04	   1.5617814e+03	   1.3256851e+02	   1.3372496e+00	
   5.3100000e+04	   1.5772094e+03	   1.3890114e+02	   1.3388418e+00	
   5.4000000e+04	   1.5978168e+03	   1.4149687e+02	   1.3403004e+00	
   5.4900000e+04	   1.6297940e+03	   1.4050095e+02	   1.3389630e+00	
   5.5800000e+04	   1.6706061e+03	   1.3669821e+02	   1.3363262e+00	
   5.6700000e+04	   1.7124611e+03	   1.3019132e+02	   1.3353404e+00	
   5.7600000e+04	   1.7485145e+03	   1.2374859e+02	   1.3363867e+00	
