   0.0000000e+00	   7.0081565e+02	   2.8251283e+02	   1.0154777e+00	
   9.0000000e+02	   7.1910121e+02	   2.6585623e+02	   1.0195782e+00	
   1.8000000e+03	   7.3249124e+02	   2.5522893e+02	   1.0274109e+00	
   2.7000000e+03	   7.4289888e+02	   2.5207949e+02	   1.0369520e+00	
   3.6000000e+03	   7.5340393e+02	   2.5428750e+02	   1.0471546e+00	
   4.5000000e+03	   7.6647941e+02	   2.5690307e+02	   1.0593029e+00	
   5.4000000e+03	   7.7963310e+02	   2.5737430e+02	   1.0707366e+00	
   6.3000000e+03	   7.8937464e+02	   2.5641017e+02	   1.0746359e+00	
   7.2000000e+03	   7.9724834e+02	   2.5770836e+02	   1.0697341e+00	
   8.1000000e+03	   8.0701640e+02	   2.6521958e+02	   1.0624885e+00	
   9.0000000e+03	   8.1795873e+02	   2.7643853e+02	   1.0615333e+00	
   9.9000000e+03	   8.2812194e+02	   2.8509700e+02	   1.0707184e+00	
   1.0800000e+04	   8.3884792e+02	   2.9012066e+02	   1.0858700e+00	
   1.1700000e+04	   8.4943137e+02	   2.9421554e+02	   1.0987070e+00	
   1.2600000e+04	   8.5343130e+02	   2.9647115e+02	   1.1040488e+00	
   1.3500000e+04	   8.4906332e+02	   2.9378713e+02	   1.1032107e+00	
   1.4400000e+04	   8.4467616e+02	   2.8947196e+02	   1.1010936e+00	
   1.5300000e+04	   8.4600829e+02	   2.8955156e+02	   1.0998472e+00	
   1.6200000e+04	   8.5470634e+02	   2.9236489e+02	   1.0985438e+00	
   1.7100000e+04	   8.7131315e+02	   2.9306288e+02	   1.1001219e+00	
   1.8000000e+04	   8.9069447e+02	   2.9114210e+02	   1.1097694e+00	
   1.8900000e+04	   9.0599836e+02	   2.8707720e+02	   1.1283650e+00	
   1.9800000e+04	   9.1357268e+02	   2.7971214e+02	   1.1535785e+00	
   2.0700000e+04	   9.1541086e+02	   2.6691089e+02	   1.1798118e+00	
   2.1600000e+04	   9.1896692e+02	   2.4879523e+02	   1.1978128e+00	
   2.2500000e+04	   9.3192653e+02	   2.3142374e+02	   1.2025649e+00	
   2.3400000e+04	   9.5797138e+02	   2.1816712e+02	   1.1963740e+00	
   2.4300000e+04	   9.9354136e+02	   2.0587736e+02	   1.1900603e+00	
   2.5200000e+04	   1.0308726e+03	   1.9382861e+02	   1.1964696e+00	
   2.6100000e+04	   1.0646951e+03	   1.8827449e+02	   1.2130213e+00	
   2.7000000e+04	   1.0916730e+03	   1.8923563e+02	   1.2243099e+00	
   2.7900000e+04	   1.1141001e+03	   1.9299330e+02	   1.2266388e+00	
   2.8800000e+04	   1.1379786e+03	   1.9626150e+02	   1.2300824e+00	
   2.9700000e+04	   1.1641095e+03	   1.9393520e+02	   1.2393505e+00	
   3.0600000e+04	   1.1917105e+03	   1.8701272e+02	   1.2497555e+00	
   3.1500000e+04	   1.2202037e+03	   1.8077567e+02	   1.2569744e+00	
   3.2400000e+04	   1.2472291e+03	   1.7586556e+02	   1.2636723e+00	
   3.3300000e+04	   1.2727037e+03	   1.6809300e+02	   1.2743360e+00	
   3.4200000e+04	   1.2984895e+03	   1.5866844e+02	   1.2877338e+00	
   3.5100000e+04	   1.3235452e+03	   1.5374639e+02	   1.2989133e+00	
   3.6000000e+04	   1.3456451e+03	   1.5257829e+02	   1.3049176e+00	
   3.6900000e+04	   1.3637483e+03	   1.4915563e+02	   1.3076935e+00	
   3.7800000e+04	   1.3786525e+03	   1.4169250e+02	   1.3112912e+00	
   3.8700000e+04	   1.3939554e+03	   1.3160161e+02	   1.3166796e+00	
   3.9600000e+04	   1.4143496e+03	   1.2046419e+02	   1.3225086e+00	
   4.0500000e+04	   1.4414214e+03	   1.0975930e+02	   1.3292436e+00	
   4.1400000e+04	   1.4711895e+03	   1.0100663e+02	   1.3395970e+00	
   4.2300000e+04	   1.4995800e+03	   9.5791749e+01	   1.3537233e+00	
   4.3200000e+04	   1.5280389e+03	   9.4207355e+01	   1.3678440e+00	
   4.4100000e+04	   1.5592047e+03	   9.4608790e+01	   1.3795423e+00	
   4.5000000e+04	   1.5924246e+03	   9.5849005e+01	   1.3888913e+00	
   4.5900000e+04	   1.6258608e+03	   9.8703919e+01	   1.3957472e+00	
   4.6800000e+04	   1.6572610e+03	   1.0420962e+02	   1.3993350e+00	
   4.7700000e+04	   1.6848194e+03	   1.1292458e+02	   1.3999086e+00	
   4.8600000e+04	   1.7096792e+03	   1.2374025e+02	   1.3996182e+00	
   4.9500000e+04	   1.7338977e+03	   1.3549545e+02	   1.3994741e+00	
   5.0400000e+04	   1.7573745e+03	   1.4710104e+02	   1.3989731e+00	
   5.1300000e+04	   1.7786528e+03	   1.5570047e+02	   1.3984893e+00	
   5.2200000e+04	   1.7982304e+03	   1.6075140e+02	   1.3987713e+00	
   5.3100000e+04	   1.8198707e+03	   1.6338512e+02	   1.3997305e+00	
   5.4000000e+04	   1.8481116e+03	   1.6457852e+02	   1.3999773e+00	
   5.4900000e+04	   1.8844147e+03	   1.6555243e+02	   1.3983052e+00	
   5.5800000e+04	   1.9256013e+03	   1.6534269e+02	   1.3959411e+00	
   5.6700000e+04	   1.9655304e+03	   1.6103560e+02	   1.3948842e+00	
   5.7600000e+04	   1.9995526e+03	   1.5521919e+02	   1.3953877e+00	
   5.8500000e+04	   2.0289015e+03	   1.5283637e+02	   1.3972610e+00	
   5.9400000e+04	   2.0581898e+03	   1.5143800e+02	   1.4003838e+00	
   6.0300000e+04	   2.0881874e+03	   1.4590712e+02	   1.4040810e+00	
   6.1200000e+04	   2.1158161e+03	   1.3739255e+02	   1.4080988e+00	
   6.2100000e+04	   2.1396012e+03	   1.2973400e+02	   1.4127662e+00	
   6.3000000e+04	   2.1595387e+03	   1.2472690e+02	   1.4185343e+00	
   6.3900000e+04	   2.1761039e+03	   1.2202922e+02	   1.4259021e+00	
   6.4800000e+04	   2.1926218e+03	   1.2207523e+02	   1.4349063e+00	
   6.5700000e+04	   2.2133315e+03	   1.2508451e+02	   1.4446072e+00	
   6.6600000e+04	   2.2398993e+03	   1.2998160e+02	   1.4519765e+00	
   6.7500000e+04	   2.2726678e+03	   1.3714339e+02	   1.4540385e+00	
   6.8400000e+04	   2.3109148e+03	   1.4628740e+02	   1.4527235e+00	
   6.9300000e+04	   2.3521433e+03	   1.5409821e+02	   1.4520800e+00	
